order_id,product_id,add_to_cart_order,reordered
3368307,41716,2,0
3368307,24561,3,1
3368307,8012,4,1
3368307,24382,5,1
2183939,NA,NA,NA
2174214,NA,NA,NA
1307694,NA,NA,NA
2221092,32566,1,0
1442651,NA,NA,NA
1315534,NA,NA,NA
287975,NA,NA,NA
2896160,NA,NA,NA
1110464,NA,NA,NA
1823901,NA,NA,NA
1625361,NA,NA,NA
1938416,NA,NA,NA
1840034,NA,NA,NA
2904120,NA,NA,NA
938306,NA,NA,NA
67217,NA,NA,NA
2090686,NA,NA,NA
1601187,NA,NA,NA
1842488,NA,NA,NA
2596695,NA,NA,NA
2964747,NA,NA,NA
1500667,NA,NA,NA
1088893,NA,NA,NA
2238948,NA,NA,NA
2117733,NA,NA,NA
3416418,NA,NA,NA
1380155,NA,NA,NA
1079291,NA,NA,NA
1991285,NA,NA,NA
2498103,NA,NA,NA
2701989,NA,NA,NA
1972306,NA,NA,NA
646048,NA,NA,NA
2013172,NA,NA,NA
2562572,NA,NA,NA
2456450,NA,NA,NA
2625640,NA,NA,NA
2971519,NA,NA,NA
2102670,NA,NA,NA
1390619,NA,NA,NA
1202145,NA,NA,NA
664237,10957,1,1
664237,9175,2,1
664237,19488,3,1
664237,27003,4,1
664237,35976,5,1
1369733,NA,NA,NA
511536,NA,NA,NA
1940957,NA,NA,NA
3004336,NA,NA,NA
292354,NA,NA,NA
1366574,NA,NA,NA
2854312,NA,NA,NA
2608246,NA,NA,NA
2102411,NA,NA,NA
1871886,NA,NA,NA
192124,NA,NA,NA
740629,NA,NA,NA
358221,NA,NA,NA
2612157,NA,NA,NA
2853678,NA,NA,NA
1368380,NA,NA,NA
1289338,14715,1,1
1289338,32689,2,1
1289338,8079,3,0
1289338,19348,4,0
9708,NA,NA,NA
291803,NA,NA,NA
206510,NA,NA,NA
395435,NA,NA,NA
183598,NA,NA,NA
3364387,1090,1,1
3364387,33065,2,1
3364387,5818,3,0
3364387,18339,4,0
3364387,19348,5,0
1464034,NA,NA,NA
1732421,NA,NA,NA
2027807,NA,NA,NA
2011595,NA,NA,NA
627812,NA,NA,NA
790522,NA,NA,NA
2048545,NA,NA,NA
2145392,NA,NA,NA
3176216,NA,NA,NA
3030590,10151,1,1
3030590,32573,2,1
3030590,44061,3,0
3030590,30114,4,1
3030590,42443,5,0
1759642,NA,NA,NA
468554,NA,NA,NA
51709,NA,NA,NA
852045,NA,NA,NA
1623028,NA,NA,NA
385230,NA,NA,NA
2947383,NA,NA,NA
2051296,NA,NA,NA
3028562,NA,NA,NA
767085,NA,NA,NA
970658,NA,NA,NA
1560999,NA,NA,NA
3337855,NA,NA,NA
2647141,NA,NA,NA
2433994,NA,NA,NA
2859868,NA,NA,NA
952753,36790,1,1
952753,17600,2,0
952753,13176,3,0
952753,45622,4,1
952753,10255,5,1
952753,5710,6,0
952753,1004,7,1
952753,42441,8,1
909420,NA,NA,NA
329910,NA,NA,NA
2231085,NA,NA,NA
1028901,NA,NA,NA
3109254,NA,NA,NA
573597,NA,NA,NA
3410998,NA,NA,NA
2089152,NA,NA,NA
62437,NA,NA,NA
649424,NA,NA,NA
3092132,NA,NA,NA
2798784,NA,NA,NA
2016881,NA,NA,NA
1893690,NA,NA,NA
76108,NA,NA,NA
2842412,NA,NA,NA
1640273,NA,NA,NA
2702002,NA,NA,NA
3219586,NA,NA,NA
2357924,NA,NA,NA
523751,NA,NA,NA
867084,NA,NA,NA
1724912,NA,NA,NA
1185617,NA,NA,NA
3227143,NA,NA,NA
872565,NA,NA,NA
114599,NA,NA,NA
2347513,NA,NA,NA
1232231,NA,NA,NA
291689,NA,NA,NA
2080586,NA,NA,NA
3413050,NA,NA,NA
1082989,NA,NA,NA
1269581,NA,NA,NA
2331291,NA,NA,NA
1999881,NA,NA,NA
560955,NA,NA,NA
3106481,NA,NA,NA
2551392,NA,NA,NA
923166,NA,NA,NA
2396556,NA,NA,NA
3261009,NA,NA,NA
1072502,NA,NA,NA
1874193,NA,NA,NA
951862,NA,NA,NA
2799539,NA,NA,NA
2447432,NA,NA,NA
1756396,NA,NA,NA
1343648,NA,NA,NA
1096399,NA,NA,NA
870686,NA,NA,NA
949187,NA,NA,NA
2338715,NA,NA,NA
648529,NA,NA,NA
1880541,NA,NA,NA
2574424,NA,NA,NA
1469317,NA,NA,NA
2338413,43115,1,1
2338413,34321,2,1
2338413,12668,3,1
2338413,23323,4,1
2097640,NA,NA,NA
149622,NA,NA,NA
1757954,NA,NA,NA
2619976,NA,NA,NA
3388024,NA,NA,NA
2708102,NA,NA,NA
3140480,NA,NA,NA
1021127,NA,NA,NA
1211023,NA,NA,NA
3397457,NA,NA,NA
2229981,NA,NA,NA
3030038,NA,NA,NA
2812676,NA,NA,NA
2213342,NA,NA,NA
2885877,NA,NA,NA
1028829,NA,NA,NA
2172434,NA,NA,NA
1522378,NA,NA,NA
1983598,NA,NA,NA
1850221,NA,NA,NA
2707364,NA,NA,NA
1920578,NA,NA,NA
1205267,NA,NA,NA
3083653,NA,NA,NA
1634618,NA,NA,NA
2886483,NA,NA,NA
72404,NA,NA,NA
1534094,NA,NA,NA
2255143,NA,NA,NA
3319686,NA,NA,NA
2741695,NA,NA,NA
1444553,NA,NA,NA
1582358,NA,NA,NA
1868806,NA,NA,NA
184723,NA,NA,NA
2229190,NA,NA,NA
1783335,NA,NA,NA
1197471,NA,NA,NA
2326086,NA,NA,NA
2753186,NA,NA,NA
2848690,NA,NA,NA
2963578,NA,NA,NA
679774,NA,NA,NA
3166198,NA,NA,NA
407165,NA,NA,NA
1740587,NA,NA,NA
2201705,NA,NA,NA
1622080,NA,NA,NA
1350221,NA,NA,NA
462004,NA,NA,NA
796978,NA,NA,NA
3217459,NA,NA,NA
3341907,NA,NA,NA
1674238,NA,NA,NA
2185053,NA,NA,NA
1310672,NA,NA,NA
784115,NA,NA,NA
3062383,NA,NA,NA
2721567,NA,NA,NA
2729686,NA,NA,NA
2645180,NA,NA,NA
2317819,NA,NA,NA
361144,NA,NA,NA
2897090,NA,NA,NA
2503624,NA,NA,NA
1644305,NA,NA,NA
1770470,NA,NA,NA
2580654,NA,NA,NA
832690,NA,NA,NA
2762418,NA,NA,NA
732285,NA,NA,NA
3228881,NA,NA,NA
1345891,NA,NA,NA
2009940,19660,1,1
2009940,12409,2,1
2009940,35871,3,0
2009940,47044,4,0
2009940,26134,5,0
2009940,23148,6,1
986242,NA,NA,NA
2885470,NA,NA,NA
110596,NA,NA,NA
1112279,NA,NA,NA
2843457,NA,NA,NA
1932325,NA,NA,NA
2116403,NA,NA,NA
1857136,NA,NA,NA
1303778,NA,NA,NA
1305370,NA,NA,NA
2446022,NA,NA,NA
1103189,NA,NA,NA
1127448,NA,NA,NA
3123895,NA,NA,NA
2912984,NA,NA,NA
2397010,17949,1,1
2397010,44632,2,1
2397010,23645,3,1
2397010,24799,4,1
2397010,43662,5,1
2397010,14870,6,1
2397010,13263,7,1
2397010,28465,8,1
2397010,8309,9,1
2397010,30563,10,1
2397010,10753,11,1
2397010,17847,12,1
2397010,23783,13,1
2397010,38480,14,1
2397010,6400,15,1
2397010,9659,16,1
2397010,24616,17,1
2397010,2592,18,1
2397010,23291,19,1
2397010,35633,20,1
2397010,13765,21,1
2397010,33929,22,1
2397010,10301,23,1
2397010,37424,24,1
2397010,22781,25,1
2397010,34948,26,1
2397010,7263,27,1
2397010,39322,28,1
2397010,25346,29,1
2397010,33462,30,1
2397010,1712,31,1
2397010,46229,32,1
2397010,1545,33,1
2397010,26427,34,1
2397010,5757,35,1
2397010,7371,36,1
2397010,6567,37,1
2397010,28930,38,0
2397010,35369,39,0
2397010,32653,40,0
2397010,39947,41,1
2397010,14947,42,1
2397010,26620,43,1
2397010,21709,44,1
2397010,4138,45,1
2397010,49454,46,0
2397010,16611,47,1
1737368,NA,NA,NA
2141683,NA,NA,NA
1410189,NA,NA,NA
3317741,NA,NA,NA
3265712,NA,NA,NA
3052100,NA,NA,NA
662375,NA,NA,NA
822166,NA,NA,NA
354238,NA,NA,NA
1772400,NA,NA,NA
1924315,NA,NA,NA
2299427,NA,NA,NA
393653,NA,NA,NA
1361032,NA,NA,NA
965805,NA,NA,NA
1251117,NA,NA,NA
1375394,44008,1,0
1375394,3464,2,1
1375394,31371,3,0
1375394,29244,4,1
1375394,47766,5,0
1375394,46558,6,0
1375394,38508,7,0
1375394,6489,8,0
1375394,12069,9,0
1375394,41844,10,1
1375394,4001,11,0
1375394,34809,12,1
1375394,41588,13,0
1375394,17316,14,1
2316603,NA,NA,NA
1318859,NA,NA,NA
813429,NA,NA,NA
1269899,NA,NA,NA
976125,NA,NA,NA
2274071,NA,NA,NA
1476522,NA,NA,NA
2465771,NA,NA,NA
2429049,NA,NA,NA
3127556,NA,NA,NA
433210,NA,NA,NA
1056987,NA,NA,NA
3110524,NA,NA,NA
1741266,NA,NA,NA
3224183,NA,NA,NA
3022123,NA,NA,NA
3200853,NA,NA,NA
1823120,NA,NA,NA
1672750,NA,NA,NA
1234818,NA,NA,NA
732164,NA,NA,NA
1877170,20309,1,1
1877170,39877,2,0
1877170,42557,3,0
1877170,45570,4,0
1877170,17948,5,0
1877170,27966,6,0
1877170,43961,7,0
1877170,35547,8,0
1877170,21903,9,1
1877170,18135,10,0
1877170,17757,11,0
1877170,17461,12,0
1877170,46962,13,0
1877170,28785,14,0
1877170,26604,15,0
1877170,10108,16,0
1877170,14332,17,0
1877170,44628,18,0
3128745,NA,NA,NA
491822,NA,NA,NA
2888138,NA,NA,NA
769390,NA,NA,NA
662611,NA,NA,NA
1949608,NA,NA,NA
974107,NA,NA,NA
3014171,NA,NA,NA
208368,NA,NA,NA
170054,NA,NA,NA
3256057,24964,1,1
3256057,37065,2,0
3256057,28465,3,1
3256057,24799,4,1
3256057,36865,5,1
3256057,13263,6,1
3256057,8309,7,1
3256057,48745,8,0
3256057,46667,9,1
3256057,28842,10,1
3256057,2966,11,0
3256057,24852,12,1
2926672,NA,NA,NA
1926465,NA,NA,NA
1536792,NA,NA,NA
1600880,NA,NA,NA
1560342,NA,NA,NA
2268771,NA,NA,NA
3218504,NA,NA,NA
2858883,NA,NA,NA
20948,NA,NA,NA
3143235,NA,NA,NA
3317456,NA,NA,NA
3238961,NA,NA,NA
2537788,NA,NA,NA
111928,NA,NA,NA
1934331,NA,NA,NA
3100972,NA,NA,NA
1289632,NA,NA,NA
2444336,NA,NA,NA
1398748,NA,NA,NA
1685613,NA,NA,NA
975911,NA,NA,NA
907885,NA,NA,NA
1576923,NA,NA,NA
1125422,NA,NA,NA
158897,NA,NA,NA
2883857,NA,NA,NA
2731521,NA,NA,NA
3265576,NA,NA,NA
2569665,NA,NA,NA
77497,NA,NA,NA
2262921,NA,NA,NA
2534629,NA,NA,NA
260462,NA,NA,NA
3008416,NA,NA,NA
2728236,28289,1,1
2728236,12614,2,1
2728236,40516,3,1
2728236,39558,4,1
2728236,44632,5,1
2728236,49520,6,1
2510625,NA,NA,NA
102788,NA,NA,NA
2472403,NA,NA,NA
795159,NA,NA,NA
2217202,NA,NA,NA
1695821,NA,NA,NA
1579341,NA,NA,NA
3086646,NA,NA,NA
3166422,NA,NA,NA
1634187,NA,NA,NA
883571,NA,NA,NA
2572212,NA,NA,NA
2001125,NA,NA,NA
1659109,NA,NA,NA
2314382,NA,NA,NA
1665286,NA,NA,NA
1244171,NA,NA,NA
2159667,NA,NA,NA
2373485,NA,NA,NA
2257639,NA,NA,NA
383396,NA,NA,NA
3126234,NA,NA,NA
528359,NA,NA,NA
333362,NA,NA,NA
1043618,NA,NA,NA
1985883,NA,NA,NA
1850656,NA,NA,NA
207144,NA,NA,NA
498720,NA,NA,NA
702521,NA,NA,NA
2835421,NA,NA,NA
489941,NA,NA,NA
268149,3494,1,0
268149,10314,2,0
89224,NA,NA,NA
3129622,NA,NA,NA
2461991,NA,NA,NA
1505174,NA,NA,NA
1090901,NA,NA,NA
3011213,NA,NA,NA
2927273,NA,NA,NA
3057316,NA,NA,NA
508879,NA,NA,NA
1192243,NA,NA,NA
456302,NA,NA,NA
3151042,NA,NA,NA
2868922,NA,NA,NA
2224868,NA,NA,NA
2936051,NA,NA,NA
1261132,NA,NA,NA
718478,NA,NA,NA
813756,NA,NA,NA
10955,NA,NA,NA
811266,NA,NA,NA
1139849,NA,NA,NA
1871178,NA,NA,NA
220092,NA,NA,NA
2330030,NA,NA,NA
1198922,NA,NA,NA
2746582,NA,NA,NA
493167,NA,NA,NA
932333,NA,NA,NA
1562639,NA,NA,NA
2489381,NA,NA,NA
2941716,NA,NA,NA
378865,NA,NA,NA
643697,NA,NA,NA
1367808,NA,NA,NA
101304,NA,NA,NA
2715950,NA,NA,NA
2984630,NA,NA,NA
1713502,NA,NA,NA
763221,NA,NA,NA
1997860,NA,NA,NA
3316424,NA,NA,NA
696634,NA,NA,NA
2467605,NA,NA,NA
2142465,NA,NA,NA
609693,NA,NA,NA
294651,NA,NA,NA
908895,NA,NA,NA
704700,NA,NA,NA
659277,NA,NA,NA
1519583,NA,NA,NA
1021662,NA,NA,NA
1823705,NA,NA,NA
832236,NA,NA,NA
2879047,NA,NA,NA
363824,NA,NA,NA
2374551,NA,NA,NA
322784,31100,1,1
322784,27845,2,1
322784,26790,3,0
1280606,NA,NA,NA
2194457,NA,NA,NA
255569,NA,NA,NA
936832,NA,NA,NA
42445,NA,NA,NA
1521518,5985,1,1
1521518,21292,2,1
1521518,4149,3,1
1521518,43352,4,1
1521518,32689,5,1
1521518,21137,6,1
1521518,30827,7,1
728270,NA,NA,NA
2917559,NA,NA,NA
886986,NA,NA,NA
2255854,NA,NA,NA
2528428,43154,1,1
2171854,NA,NA,NA
1523693,NA,NA,NA
2617025,NA,NA,NA
1547261,19677,1,1
1547261,41844,2,1
1547261,11948,3,0
1547261,31481,4,0
1547261,18523,5,0
1547261,23407,6,0
1547261,9816,7,1
1139408,NA,NA,NA
1767244,NA,NA,NA
1282617,NA,NA,NA
718826,NA,NA,NA
2683286,NA,NA,NA
1444412,NA,NA,NA
1945578,NA,NA,NA
3016831,NA,NA,NA
2183087,NA,NA,NA
1424745,NA,NA,NA
1802767,NA,NA,NA
1399597,NA,NA,NA
921427,NA,NA,NA
2182467,NA,NA,NA
2462644,NA,NA,NA
1481438,NA,NA,NA
153786,NA,NA,NA
3418838,NA,NA,NA
1864616,NA,NA,NA
1340963,NA,NA,NA
2366329,NA,NA,NA
3194145,NA,NA,NA
3256547,NA,NA,NA
290882,NA,NA,NA
1618873,NA,NA,NA
459589,NA,NA,NA
2874683,NA,NA,NA
315937,NA,NA,NA
1992595,NA,NA,NA
1878819,NA,NA,NA
3019130,NA,NA,NA
3383587,NA,NA,NA
2534717,NA,NA,NA
1295164,NA,NA,NA
3078347,NA,NA,NA
2733086,31683,1,0
2733086,8193,2,1
2733086,10246,3,0
2733086,27086,4,1
2733086,20246,5,0
2733086,30284,6,1
2733086,19505,7,0
2733086,4605,8,1
2733086,21938,9,0
2733086,17794,10,0
1608689,NA,NA,NA
1640576,NA,NA,NA
599035,NA,NA,NA
1089274,NA,NA,NA
1633029,NA,NA,NA
421435,NA,NA,NA
2285293,NA,NA,NA
2807589,NA,NA,NA
1551004,NA,NA,NA
897891,NA,NA,NA
815640,NA,NA,NA
3353912,NA,NA,NA
1080609,NA,NA,NA
782157,NA,NA,NA
1807039,NA,NA,NA
1166764,NA,NA,NA
462927,NA,NA,NA
1338500,NA,NA,NA
2942477,NA,NA,NA
1462752,NA,NA,NA
842322,NA,NA,NA
368201,26683,1,1
368201,46969,2,1
368201,35951,3,1
368201,13176,4,1
368201,48679,5,1
368201,14218,6,1
368201,4357,7,1
368201,33120,8,1
368201,48364,9,0
368201,17789,10,0
368201,38288,11,0
368201,37208,12,0
2543295,NA,NA,NA
1621085,NA,NA,NA
2314778,NA,NA,NA
545271,NA,NA,NA
1638059,NA,NA,NA
2894390,21683,1,1
2894390,18027,2,0
2894390,15937,3,0
2894390,31562,4,0
2894390,5025,5,0
2894390,3787,6,0
2894390,21334,7,0
2894390,28985,8,1
2894390,29487,9,1
2894390,15872,10,0
2894390,7485,11,1
2894390,44514,12,1
2894390,14992,13,1
2894390,35147,14,1
2894390,49383,15,1
2894390,24622,16,1
2894390,28601,17,1
2894390,49683,18,1
2894390,42736,19,0
2894390,41694,20,0
1089595,NA,NA,NA
1201490,NA,NA,NA
2038309,NA,NA,NA
639703,NA,NA,NA
1133075,NA,NA,NA
2770565,21616,1,1
2770565,41890,2,1
970821,NA,NA,NA
2816661,NA,NA,NA
281725,NA,NA,NA
1575883,NA,NA,NA
2858927,NA,NA,NA
3170524,NA,NA,NA
2273603,NA,NA,NA
1719235,NA,NA,NA
1330225,NA,NA,NA
1024748,NA,NA,NA
2155583,NA,NA,NA
2326338,NA,NA,NA
1933624,NA,NA,NA
1130083,NA,NA,NA
2318279,NA,NA,NA
615246,NA,NA,NA
358480,NA,NA,NA
2854906,NA,NA,NA
1095703,NA,NA,NA
2818551,NA,NA,NA
1705187,NA,NA,NA
2142882,NA,NA,NA
2744046,NA,NA,NA
241388,NA,NA,NA
3157879,NA,NA,NA
1699303,NA,NA,NA
79694,NA,NA,NA
3217015,NA,NA,NA
1771786,NA,NA,NA
3024008,NA,NA,NA
2479867,NA,NA,NA
775788,38689,1,1
775788,41950,2,1
775788,21903,3,1
775788,14947,4,1
775788,19477,5,1
775788,12145,6,1
775788,19057,7,1
775788,34126,8,1
775788,38720,9,1
775788,5228,10,1
775788,18531,11,0
848289,NA,NA,NA
703590,NA,NA,NA
234608,NA,NA,NA
701971,NA,NA,NA
1349051,NA,NA,NA
515443,NA,NA,NA
2267617,NA,NA,NA
258538,NA,NA,NA
249836,NA,NA,NA
3011075,NA,NA,NA
2240809,NA,NA,NA
3116799,NA,NA,NA
2828490,NA,NA,NA
1577740,NA,NA,NA
1614140,NA,NA,NA
2988174,NA,NA,NA
2571480,NA,NA,NA
3216352,NA,NA,NA
1265710,NA,NA,NA
1572280,NA,NA,NA
1380650,NA,NA,NA
21695,NA,NA,NA
921373,NA,NA,NA
1528151,NA,NA,NA
2735919,NA,NA,NA
3078687,NA,NA,NA
853474,NA,NA,NA
460979,NA,NA,NA
1168116,NA,NA,NA
5417,NA,NA,NA
2589696,NA,NA,NA
2354020,NA,NA,NA
507817,NA,NA,NA
3210891,NA,NA,NA
1170213,NA,NA,NA
2325089,NA,NA,NA
2884575,NA,NA,NA
2029832,NA,NA,NA
2556259,NA,NA,NA
1223221,NA,NA,NA
3186485,21115,1,0
3186485,30849,2,1
3186485,14335,3,1
3186485,7628,4,0
3186485,27841,5,1
3186485,44987,6,0
3186485,12564,7,0
1537329,NA,NA,NA
2883454,NA,NA,NA
2634530,NA,NA,NA
2564424,NA,NA,NA
947387,NA,NA,NA
1666418,NA,NA,NA
2531514,NA,NA,NA
444505,NA,NA,NA
685132,NA,NA,NA
1574687,NA,NA,NA
2136720,NA,NA,NA
39026,NA,NA,NA
943381,NA,NA,NA
663003,NA,NA,NA
755332,NA,NA,NA
409273,NA,NA,NA
1484110,NA,NA,NA
1348789,NA,NA,NA
2005218,NA,NA,NA
2672365,NA,NA,NA
891832,NA,NA,NA
515807,NA,NA,NA
2285535,NA,NA,NA
225679,NA,NA,NA
2022341,NA,NA,NA
330061,NA,NA,NA
1133657,NA,NA,NA
3084551,NA,NA,NA
923579,NA,NA,NA
623529,NA,NA,NA
3244515,NA,NA,NA
681666,NA,NA,NA
2703006,NA,NA,NA
3192559,NA,NA,NA
2380716,NA,NA,NA
1151511,NA,NA,NA
1969171,NA,NA,NA
1105587,NA,NA,NA
2628933,NA,NA,NA
2207627,NA,NA,NA
430719,NA,NA,NA
471038,NA,NA,NA
443064,NA,NA,NA
255229,NA,NA,NA
323796,NA,NA,NA
1160834,NA,NA,NA
2505735,NA,NA,NA
2341306,NA,NA,NA
482918,NA,NA,NA
589119,NA,NA,NA
2312484,NA,NA,NA
2644610,NA,NA,NA
1636626,NA,NA,NA
2649014,NA,NA,NA
2449498,NA,NA,NA
3339020,NA,NA,NA
2563555,NA,NA,NA
2439177,NA,NA,NA
1029890,NA,NA,NA
2440429,NA,NA,NA
3283598,NA,NA,NA
488161,NA,NA,NA
2226145,NA,NA,NA
2285075,NA,NA,NA
2877549,NA,NA,NA
721014,NA,NA,NA
2850769,NA,NA,NA
299446,NA,NA,NA
1044303,NA,NA,NA
2010321,NA,NA,NA
2323186,NA,NA,NA
1225759,NA,NA,NA
2044344,NA,NA,NA
3095663,NA,NA,NA
1094297,NA,NA,NA
1777924,NA,NA,NA
2675268,NA,NA,NA
2585989,NA,NA,NA
322259,NA,NA,NA
3001071,NA,NA,NA
590069,NA,NA,NA
1134472,NA,NA,NA
748086,NA,NA,NA
336133,NA,NA,NA
62993,NA,NA,NA
2660266,NA,NA,NA
1822662,NA,NA,NA
2892761,NA,NA,NA
3050883,NA,NA,NA
2540108,NA,NA,NA
2036128,NA,NA,NA
135584,NA,NA,NA
2997639,NA,NA,NA
314916,NA,NA,NA
1826994,NA,NA,NA
3066452,NA,NA,NA
1474582,NA,NA,NA
1525269,NA,NA,NA
961510,NA,NA,NA
1351723,36857,1,1
1351723,5077,2,1
1351723,13176,3,1
1351723,1463,4,1
1351723,21137,5,1
1351723,34823,6,1
1652010,NA,NA,NA
1880412,NA,NA,NA
753628,NA,NA,NA
301416,NA,NA,NA
2461479,NA,NA,NA
2024128,NA,NA,NA
694330,NA,NA,NA
3034824,NA,NA,NA
2271201,NA,NA,NA
2356099,NA,NA,NA
1457775,NA,NA,NA
1451662,NA,NA,NA
904787,35140,1,0
904787,15902,2,0
904787,24964,3,1
904787,28289,4,1
904787,39558,5,0
1294175,NA,NA,NA
3163453,NA,NA,NA
2505260,NA,NA,NA
679581,NA,NA,NA
1787175,NA,NA,NA
3356342,NA,NA,NA
1287540,NA,NA,NA
1305461,NA,NA,NA
3162515,NA,NA,NA
1301646,NA,NA,NA
323772,NA,NA,NA
2409925,NA,NA,NA
3111082,NA,NA,NA
1370153,NA,NA,NA
1864211,NA,NA,NA
1796131,NA,NA,NA
2263992,NA,NA,NA
1250370,NA,NA,NA
1232149,NA,NA,NA
782952,NA,NA,NA
2403662,NA,NA,NA
359100,NA,NA,NA
1258968,NA,NA,NA
1126347,NA,NA,NA
2412194,NA,NA,NA
79527,NA,NA,NA
2208242,NA,NA,NA
136808,NA,NA,NA
3281923,NA,NA,NA
2662396,NA,NA,NA
2133545,NA,NA,NA
2773834,24852,1,1
2773834,39303,2,1
2773834,25069,3,1
2773834,14704,4,1
2773834,19182,5,1
2773834,36731,6,0
2773834,12845,7,0
2773834,260,8,0
2635336,NA,NA,NA
2738307,NA,NA,NA
231209,NA,NA,NA
790994,NA,NA,NA
2109204,NA,NA,NA
2814790,NA,NA,NA
480995,NA,NA,NA
2469187,NA,NA,NA
3203443,NA,NA,NA
3273479,NA,NA,NA
2240841,NA,NA,NA
3398046,NA,NA,NA
1532575,NA,NA,NA
2024749,NA,NA,NA
410779,NA,NA,NA
2801874,NA,NA,NA
1139319,NA,NA,NA
767185,NA,NA,NA
2671757,NA,NA,NA
2871982,NA,NA,NA
375043,NA,NA,NA
358284,NA,NA,NA
1431389,NA,NA,NA
2918600,NA,NA,NA
1037603,NA,NA,NA
2866664,NA,NA,NA
1030014,NA,NA,NA
2674852,NA,NA,NA
3346500,NA,NA,NA
2333019,NA,NA,NA
2523182,NA,NA,NA
887256,NA,NA,NA
3208531,NA,NA,NA
547849,NA,NA,NA
2905019,NA,NA,NA
57352,NA,NA,NA
912830,NA,NA,NA
2989417,NA,NA,NA
3278744,NA,NA,NA
623900,NA,NA,NA
3113093,NA,NA,NA
1974483,NA,NA,NA
396852,NA,NA,NA
177158,NA,NA,NA
833766,NA,NA,NA
948502,NA,NA,NA
2513935,NA,NA,NA
3414934,NA,NA,NA
1583625,NA,NA,NA
1495681,NA,NA,NA
729782,NA,NA,NA
326949,NA,NA,NA
2752271,NA,NA,NA
2432340,NA,NA,NA
2351990,NA,NA,NA
55777,NA,NA,NA
1612755,NA,NA,NA
2172730,NA,NA,NA
3132680,NA,NA,NA
1899158,NA,NA,NA
1362053,NA,NA,NA
392465,NA,NA,NA
576718,NA,NA,NA
3324088,NA,NA,NA
2713710,NA,NA,NA
2917858,NA,NA,NA
723896,NA,NA,NA
1839869,NA,NA,NA
1504197,NA,NA,NA
2788555,NA,NA,NA
1905915,NA,NA,NA
2476759,NA,NA,NA
1867249,NA,NA,NA
1347047,NA,NA,NA
2208357,NA,NA,NA
1629576,NA,NA,NA
1807311,NA,NA,NA
2053842,NA,NA,NA
983341,NA,NA,NA
3004878,NA,NA,NA
1059813,NA,NA,NA
1443856,NA,NA,NA
2049134,NA,NA,NA
529901,NA,NA,NA
2793847,NA,NA,NA
2439095,NA,NA,NA
2821598,NA,NA,NA
3043239,NA,NA,NA
683917,NA,NA,NA
1792828,NA,NA,NA
305110,NA,NA,NA
2004451,8277,1,1
2004451,26620,2,1
2004451,39475,3,1
2004451,47209,4,1
2004451,26149,5,1
2004451,38383,6,1
2004451,31717,7,0
2004451,19508,8,0
2004451,26242,9,0
2004451,26209,10,1
3036327,NA,NA,NA
66245,NA,NA,NA
2161917,NA,NA,NA
216971,NA,NA,NA
3364413,NA,NA,NA
592279,NA,NA,NA
3418136,NA,NA,NA
737858,NA,NA,NA
302067,NA,NA,NA
3393299,NA,NA,NA
2977385,NA,NA,NA
1416169,NA,NA,NA
1962079,NA,NA,NA
2687224,NA,NA,NA
3173579,NA,NA,NA
1274073,NA,NA,NA
2946779,NA,NA,NA
1347938,NA,NA,NA
2617624,NA,NA,NA
2140289,NA,NA,NA
2221555,NA,NA,NA
3287326,NA,NA,NA
2743525,NA,NA,NA
558572,NA,NA,NA
3370921,NA,NA,NA
823147,NA,NA,NA
714170,NA,NA,NA
2500658,NA,NA,NA
330768,NA,NA,NA
220593,NA,NA,NA
1392001,NA,NA,NA
1373932,16797,1,1
1373932,21903,2,1
1373932,14218,3,1
1373932,42265,4,1
1373932,38400,5,1
1373932,27104,6,1
1373932,17872,7,1
1373932,20039,8,1
1373932,432,9,1
1373932,44683,10,1
1373932,34466,11,1
1373932,15902,12,0
260478,NA,NA,NA
2664020,NA,NA,NA
1693845,NA,NA,NA
2934283,NA,NA,NA
3381243,NA,NA,NA
477247,NA,NA,NA
2638298,NA,NA,NA
781689,NA,NA,NA
1945472,NA,NA,NA
3014169,NA,NA,NA
692733,NA,NA,NA
2765685,NA,NA,NA
1814989,NA,NA,NA
1684860,NA,NA,NA
2122621,NA,NA,NA
1400933,NA,NA,NA
3306447,NA,NA,NA
2529990,NA,NA,NA
677593,NA,NA,NA
1192732,NA,NA,NA
1743556,NA,NA,NA
236074,NA,NA,NA
1819215,NA,NA,NA
1627391,NA,NA,NA
1571673,NA,NA,NA
1197680,NA,NA,NA
1680644,NA,NA,NA
3210011,NA,NA,NA
2161963,NA,NA,NA
895786,NA,NA,NA
2999880,NA,NA,NA
1319042,NA,NA,NA
871591,NA,NA,NA
1992634,NA,NA,NA
1303534,NA,NA,NA
896279,NA,NA,NA
132313,NA,NA,NA
1335584,NA,NA,NA
420735,NA,NA,NA
1869949,NA,NA,NA
1293462,49481,1,0
1293462,6463,2,0
1293462,22476,3,1
1293462,17794,4,1
1293462,4671,5,0
1293462,44142,6,0
1293462,5818,7,1
1293462,16185,8,1
1293462,24622,9,0
1293462,1090,10,0
1293462,16797,11,0
1293462,44570,12,1
1293462,38739,13,0
1293462,13701,14,0
1293462,20634,15,1
3204777,NA,NA,NA
1496186,NA,NA,NA
2011429,NA,NA,NA
3278773,NA,NA,NA
2170901,NA,NA,NA
1390540,NA,NA,NA
1781659,NA,NA,NA
1269315,NA,NA,NA
2291168,NA,NA,NA
